raw_sequence,sequence,y_true,confidence
"The ""underlying principle"" is that too many people ""confuse"" (lie) about what The Baker ""discriminated"" against.
-
He didn't refuse to serve the customer.
He declined to use his artistic talents to create an ""edible piece of art"" that went against his religious beliefs......much as I would expect an Orthodox Jew to decline to decorate a cake with ""Jesus, the Son of God, Loves You"" on it. 
-
Bakers don't have to decorate a cake that depicts a ""black man being lynched"" for the same reason that baker shouldn't be forced to bake a ""gay wedding cake"": It's the ""art work"" that's the issue, not the customer.",1996 1000 10318 6958 1000 2003 2008 2205 2116 2111 1000 28679 1000 1006 4682 1007 2055 2054 1996 6243 1000 5860 20026 15833 1000 2114 1012 1011 2002 2134 1005 1056 10214 2000 3710 1996 8013 1012 2002 6430 2000 2224 2010 6018 11725 2000 3443 2019 1000 21006 3538 1997 2396 1000 2008 2253 2114 2010 3412 9029 1012 1012 1012 1012 1012 1012 2172 2004 1045 2052 5987 2019 6244 16522 2000 6689 2000 29460 1037 9850 2007 1000 4441 1010 1996 2365 1997 2643 1010 7459 2017 1000 2006 2009 1012 1011 6243 2015 2123 1005 1056 2031 2000 29460 1037 9850 2008 11230 1037 1000 2304 2158 2108 11404 2098 1000 2005 1996 2168 3114 2008 6243 5807 1005 1056 2022,0,0.3114217221736908
You are a poster child for why gay people flee the Roman Catholic Church. Congratulations. I'm sure that makes you happy - and I mean that seriously.,2017 2024 1037 13082 2775 2005 2339 5637 2111 10574 1996 3142 3234 2277 1012 23156 1012 1045 1005 1049 2469 2008 3084 2017 3407 1011 1998 1045 2812 2008 5667 1012,1,0.6520990133285522
"No doubt you feel the government should be out of your life all together.

I bet you have something to say about gay marriage and sex ed and how they both should not be allowed",2053 4797 2017 2514 1996 2231 2323 2022 2041 1997 2115 2166 2035 2362 1012 1045 6655 2017 2031 2242 2000 2360 2055 5637 3510 1998 3348 3968 1998 2129 2027 2119 2323 2025 2022 3039,0,0.3913467228412628
Should gays discriminate against the baker by not doing business with him?,2323 5637 2015 5860 20026 14776 2114 1996 6243 2011 2025 2725 2449 2007 2032 1029,0,0.6702221632003784
"First, the sex I have is sex, which is different from sodomy.  Second, I admit that I am sinful for engaging in acts of self-gratification; I'm not proud of it.

My objection is that homosexual sodomy is sinful and a perverted use of one's sex (and/or oral, excretory) organs.",2034 1010 1996 3348 1045 2031 2003 3348 1010 2029 2003 2367 2013 2061 9527 2100 1012 2117 1010 1045 6449 2008 1045 2572 8254 3993 2005 11973 1999 4490 1997 2969 1011 24665 10450 10803 1025 1045 1005 1049 2025 7098 1997 2009 1012 2026 22224 2003 2008 15667 2061 9527 2100 2003 8254 3993 1998 1037 2566 26686 2224 1997 2028 1005 1055 3348 1006 1998 1013 2030 8700 1010 4654 16748 7062 1007 11595 1012,1,0.7633538842201233
I am not sure I agree social media has killed gay bars. I think gay bars were fading out 10+ years ago or more due to a societal change in stereotypes and acceptance of gays in most bars. The Detour moved from East Colfax to West Colfax years ago and eventually closed its doors.,1045 2572 2025 2469 1045 5993 2591 2865 2038 2730 5637 6963 1012 1045 2228 5637 6963 2020 14059 2041 2184 1009 2086 3283 2030 2062 2349 2000 1037 23382 2689 1999 22807 1998 9920 1997 5637 2015 1999 2087 6963 1012 1996 20010 8162 2333 2013 2264 8902 7011 2595 2000 2225 8902 7011 2595 2086 3283 1998 2776 2701 2049 4303 1012,0,0.4896445870399475
"Obama reportedly had gay sex cocaine romps in college, hung out with domestic terrorists, was carefully installed by powerful elite families and conned people into accepting their globalist agenda. But not a word from the fawning mainstream media.",8112 7283 2018 5637 3348 16034 17083 4523 1999 2267 1010 5112 2041 2007 4968 15554 1010 2001 5362 5361 2011 3928 7069 2945 1998 9530 7228 2111 2046 10564 2037 3795 2923 11376 1012 2021 2025 1037 2773 2013 1996 6904 7962 2075 7731 2865 1012,1,0.6849672794342041
"She said she would accept the primary results, which was a lie.  She bought union and native votes with a write in campaign.  She got Democrat votes from Scott McAdams, he only got 20% of the vote with 40% of the state Democrat.  She ""evolved"" on gay marriage, abortion and other liberal issues.  She sold her Kenai River property for close to a million dollars profit.  She was the ""most qualified"" to replace her dad from over 30 candidates. It was NEPOTISM.  I do NOT trust her, she leans left, I wouldn't put it past her to switch parties from RINO to dem",2016 2056 2016 2052 5138 1996 3078 3463 1010 2029 2001 1037 4682 1012 2016 4149 2586 1998 3128 4494 2007 1037 4339 1999 3049 1012 2016 2288 7672 4494 2013 3660 22432 17130 2015 1010 2002 2069 2288 2322 1003 1997 1996 3789 2007 2871 1003 1997 1996 2110 7672 1012 2016 1000 7964 1000 2006 5637 3510 1010 11324 1998 2060 4314 3314 1012 2016 2853 2014 6358 4886 2314 3200 2005 2485 2000 1037 2454 6363 5618 1012 2016 2001 1996 1000 2087 4591 1000 2000 5672 2014 3611 2013 2058 2382 5347 1012 2009 2001 11265 11008 2964 1012 1045 2079 2025 3404 2014 1010 2016 12671 2187 1010 1045 2876 1005 1056 2404 2009 2627 2014 2000 6942 4243 2013 15544,0,0.20732584595680237
How can ANYBODY question the republicans love for gay people.  Moore is a standard republican.  Lol,2129 2064 10334 3160 1996 10643 2293 2005 5637 2111 1012 5405 2003 1037 3115 3951 1012 8840 2140,0,0.5151060819625854
"We tend to look up to the expert(s) from afar....the further afar, the better the expert?

How about picking a gay man since we are a D state?",2057 7166 2000 2298 2039 2000 1996 6739 1006 1055 1007 2013 28978 1012 1012 1012 1012 1996 2582 28978 1010 1996 2488 1996 6739 1029 2129 2055 8130 1037 5637 2158 2144 2057 2024 1037 1040 2110 1029,0,0.30082568526268005
"I will let all you religious experts keep arguing about what God said and meant. I only know one thing; Being Homosexual and the act of Homosexuality, is a pretty sick thing to live with. I just wish people would get help and not have to live like this. They need lots of mental theraphy, just like any other treatable mental disorder. And when the truth is know, most homosexuals have encountered some form of sexual trama in their lives.",1045 2097 2292 2035 2017 3412 8519 2562 9177 2055 2054 2643 2056 1998 3214 1012 1045 2069 2113 2028 2518 1025 2108 15667 1998 1996 2552 1997 15949 1010 2003 1037 3492 5305 2518 2000 2444 2007 1012 1045 2074 4299 2111 2052 2131 2393 1998 2025 2031 2000 2444 2066 2023 1012 2027 2342 7167 1997 5177 1996 26228 1010 2074 2066 2151 2060 7438 3085 5177 8761 1012 1998 2043 1996 3606 2003 2113 1010 2087 15667 2015 2031 8567 2070 2433 1997 4424 12517 2050 1999 2037 3268 1012,1,0.6605563163757324
And you know that any of those you named are homosexuals how? Not appropriate in my view.,1998 2017 2113 2008 2151 1997 2216 2017 2315 2024 15667 2015 2129 1029 2025 6413 1999 2026 3193 1012,0,0.7254891395568848
"I had two boys go through the Ontario school system these past 20 years and there was no attack on Christianity or war on Christmas. Indeed, the school board renting out the school on Sundays to a fundamentalist church.

The Muslim kids aren't being given prayer rooms. They're being given a room to pray in for about 15 minutes each Friday. It's not a dedicated space.

I think it's really about Haters who failed to banish LGBTQ rights and Gay-Straight Alliances and so have moved on to the Muslims as their Two-Minutes of Hate project. Why? Because it masks what they're really up to, which is promoting their own sectarian religious beliefs.",1045 2018 2048 3337 2175 2083 1996 4561 2082 2291 2122 2627 2322 2086 1998 2045 2001 2053 2886 2006 7988 2030 2162 2006 4234 1012 5262 1010 1996 2082 2604 9278 2075 2041 1996 2082 2006 14803 2000 1037 8050 2923 2277 1012 1996 5152 4268 4995 1005 1056 2108 2445 7083 4734 1012 2027 1005 2128 2108 2445 1037 2282 2000 11839 1999 2005 2055 2321 2781 2169 5958 1012 2009 1005 1055 2025 1037 4056 2686 1012 1045 2228 2009 1005 1055 2428 2055 5223 2869 2040 3478 2000 7221 4509 12010 4160 2916 1998 5637 1011 3442 21277 1998 2061 2031 2333 2006 2000 1996 7486 2004 2037 2048 1011 2781 1997 5223 2622 1012 2339 1029 2138 2009 15806 2054 2027,1,0.4368807375431061
"Children who are adopted have long had the adoptive parents listed on their birth certificates.
Parents of children conceived through sperm or egg donors also have the married mother and father listed on the birth certificate. Not the donors.
You are right, it has made it difficult for adopted children or ""donor children"" for lack of a better term, to find out genetic or biological information about their biological parent(s).
But!
This was all well and dandy, until gay and lesbian couples wanted to adopt or get married.",2336 2040 2024 4233 2031 2146 2018 1996 24787 3008 3205 2006 2037 4182 17987 1012 3008 1997 2336 10141 2083 18047 2030 8288 17843 2036 2031 1996 2496 2388 1998 2269 3205 2006 1996 4182 8196 1012 2025 1996 17843 1012 2017 2024 2157 1010 2009 2038 2081 2009 3697 2005 4233 2336 2030 1000 15009 2336 1000 2005 3768 1997 1037 2488 2744 1010 2000 2424 2041 7403 2030 6897 2592 2055 2037 6897 6687 1006 1055 1007 1012 2021 999 2023 2001 2035 2092 1998 4907 5149 1010 2127 5637 1998 11690 6062 2359 2000 11092 2030 2131 2496 1012,0,0.21189628541469574
"Walter:  Fish's Dog in the fight must be that they are a Homosexual.  There is NO other reason why someone would be protecting and condoning BAD Homosexual  BEHAVIOR.    Sergeant Shultz says, ""Ich denke, es gibt einen Homosexuellen im Holzstapel"".",4787 1024 3869 1005 1055 3899 1999 1996 2954 2442 2022 2008 2027 2024 1037 15667 1012 2045 2003 2053 2060 3114 2339 2619 2052 2022 8650 1998 25805 5582 2919 15667 5248 1012 6722 18454 7096 2480 2758 1010 1000 22564 7939 3489 1010 9686 21025 19279 27665 2078 24004 3366 2595 16284 7770 10047 7570 23858 9153 11880 1000 1012,0,0.606643795967102
"I do NOT see how you could be MORE Wrong: YOU stated, "" The idea that gays and lesbians get more protections than straights is laughable and an insecure point of view"". My God, look at the last 15+ years in Society. One can NOT even say, Homo, Ho, Lesi, Queer, ***********, Hersey Highway Hauler, Corn Hauler, Sore Tonger, Intestinal Intercourse, out in PUBLIC, without getting sued. And when it goes before a jury, these messed up people usually win because the jury feels sorry for them. There is all kinds of documentation they are afforded more protections then any other group of citizens in the US.",1045 2079 2025 2156 2129 2017 2071 2022 2062 3308 1024 2017 3090 1010 1000 1996 2801 2008 5637 2015 1998 11690 2015 2131 2062 28548 2084 3442 2015 2003 4756 3085 1998 2019 16021 29150 2391 1997 3193 1000 1012 2026 2643 1010 2298 2012 1996 2197 2321 1009 2086 1999 2554 1012 2028 2064 2025 2130 2360 1010 24004 1010 7570 1010 4649 2072 1010 19483 1010 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1008 1010 5106 3240 3307 14655 2121 1010 9781 14655 2121 1010 14699 15740 2121 1010 20014 19126 23198 1010 2041 1999 2270 1010 2302 2893 12923 1012 1998 2043 2009 3632 2077 1037 6467 1010 2122 18358 2039 2111 2788 2663 2138 1996 6467 5683 3374,0,0.3459315299987793
Where are the stories about retail businesses owned by homosexuals(or LGBT)? They have to be raking in the money.,2073 2024 1996 3441 2055 7027 5661 3079 2011 15667 2015 1006 2030 12010 1007 1029 2027 2031 2000 2022 10958 6834 1999 1996 2769 1012,0,0.6340412497520447
"African culture has its own issues.  Here in Western culture with a supposedly educated, enlightened population with no prohibitions on sexual protection and the understanding that AIDS is virtually 100% preventable, there is a growing epidemic of the disease predominately in the male homosexual population.  Courtesy of a public school system that has adopted the ""do whatever you want"" and ""religion is oppression"" mentality of the 1960s.  

Freedom of stupidity and self-gratification over common sense and respect for self.",3060 3226 2038 2049 2219 3314 1012 2182 1999 2530 3226 2007 1037 10743 5161 1010 4372 7138 6675 2313 2007 2053 13574 2015 2006 4424 3860 1998 1996 4824 2008 8387 2003 8990 2531 1003 4652 3085 1010 2045 2003 1037 3652 16311 1997 1996 4295 3653 9527 14776 2135 1999 1996 3287 15667 2313 1012 14571 1997 1037 2270 2082 2291 2008 2038 4233 1996 1000 2079 3649 2017 2215 1000 1998 1000 4676 2003 20489 1000 5177 3012 1997 1996 4120 1012 4071 1997 28072 1998 2969 1011 24665 10450 10803 2058 2691 3168 1998 4847 2005 2969 1012,1,0.5502237677574158
You do realize studies have shown many homosexuals were in fact abused as children?,2017 2079 5382 2913 2031 3491 2116 15667 2015 2020 1999 2755 16999 2004 2336 1029,0,0.7249038815498352
"These neo-Nazis are lunatic fringe, with zero cultural impact but the issue they ostensibly were protesting, removal of the General Lee statue, has generated a widespread negative reaction to the sjws who demanded it. 
A WSJ article last week revealed that while Americans are becoming more economically liberal (eg Obamacare) , they are shifting to cultural conservatism, e.g., to have an immigration policy more like Canada's etc. The reason for the shift to cultural conservatism was driven by a realization that a liberal cultural agenda was less about tolerance and more about using it as a battering ram against those disagree. For example, the legalization of gay marriage did not initially impact those who disagreed and thus no substantive reaction but that changed when the law  became a crux to close religious businesses, i.e., victims of liberal cultural values.",2122 9253 1011 13157 2024 26594 13548 1010 2007 5717 3451 4254 2021 1996 3277 2027 23734 2020 21248 1010 8208 1997 1996 2236 3389 6231 1010 2038 7013 1037 6923 4997 4668 2000 1996 1055 3501 9333 2040 6303 2009 1012 1037 1059 2015 3501 3720 2197 2733 3936 2008 2096 4841 2024 3352 2062 15318 4314 1006 1041 2290 8112 16302 1007 1010 2027 2024 9564 2000 3451 9530 8043 20203 6491 1010 1041 1012 1043 1012 1010 2000 2031 2019 7521 3343 2062 2066 2710 1005 1055 4385 1012 1996 3114 2005 1996 5670 2000 3451 9530 8043 20203 6491 2001 5533 2011 1037 12393 2008 1037 4314 3451 11376 2001 2625 2055 13986 1998 2062 2055 2478 2009 2004 1037 23801 2075,1,0.30859529972076416
"""You do realize that I am gay and this bakery only makes wedding cakes for same-sex couples""
And that baker would also be in violation of the law.",1000 2017 2079 5382 2008 1045 2572 5637 1998 2023 18112 2069 3084 5030 22619 2005 2168 1011 3348 6062 1000 1998 2008 6243 2052 2036 2022 1999 11371 1997 1996 2375 1012,0,0.4604133069515228
"""The international community must respond to attacks on gay men in Chechnya""

Such attacks are deplorable, but if we acted every time a columnist told us we ""must"" something, there'd be no time to enjoy an occasional doob.",1000 1996 2248 2451 2442 6869 2000 4491 2006 5637 2273 1999 18178 2818 17238 1000 2107 4491 2024 2139 24759 6525 3468 1010 2021 2065 2057 6051 2296 2051 1037 13317 2409 2149 2057 1000 2442 1000 2242 1010 2045 1005 1040 2022 2053 2051 2000 5959 2019 8138 20160 2497 1012,0,0.49205803871154785
"Apparently, the gay couple flipped the baker half the peace sign on their way out the door. For that alone, the baker should have been within his rights to refuse to bake them a cake. 

But I suppose flipping half the peace sign is protected free speech. As hands can be expressive, so too a cake can be expressive. The baker didn't want to use his hands to bake a cake that would express something he disagreed with. His hands should be as protected as their hands. 

That the SC took the case indicates they see a legitimate issue here to be resolved.",4593 1010 1996 5637 3232 9357 1996 6243 2431 1996 3521 3696 2006 2037 2126 2041 1996 2341 1012 2005 2008 2894 1010 1996 6243 2323 2031 2042 2306 2010 2916 2000 10214 2000 8670 3489 2068 1037 9850 1012 2021 1045 6814 18497 2431 1996 3521 3696 2003 5123 2489 4613 1012 2004 2398 2064 2022 22570 1010 2061 2205 1037 9850 2064 2022 22570 1012 1996 6243 2134 1005 1056 2215 2000 2224 2010 2398 2000 8670 3489 1037 9850 2008 2052 4671 2242 2002 18335 2007 1012 2010 2398 2323 2022 2004 5123 2004 2037 2398 1012 2008 1996 8040 2165 1996 2553 7127 2027 2156 1037 11476 3277 2182 2000 2022 10395 1012,0,0.24433858692646027
